date,average_price,total_volume,_4046,_4225,_4770,total_bags,type,year,geography
2021-12-19,0.99,197.29,58.64,138.64,0,20506.82,organic,2021,Jacksonville
2021-09-05,1.62,355.59,216.85,138.74,0,4681.56,organic,2021,Syracuse
2021-01-10,1.53,1163.67,1017.84,140.26,5.57,19334.74,organic,2021,Buffalo/Rochester
2021-01-31,1.48,377.27,236.98,140.29,0,4549.75,organic,2021,Syracuse
2021-10-31,1.75,1166.45,1023.72,140.52,2.21,9947.25,organic,2021,Buffalo/Rochester
2021-01-04,1.59,374.88,233.31,141.56,0,2748.87,organic,2021,Syracuse
2021-08-15,1.61,333.38,191.17,142.21,0,4211.27,organic,2021,Syracuse
2021-10-10,0.89,182.87,40.45,142.42,0,19054.04,organic,2021,Jacksonville
2021-02-21,1.57,1020.96,868.53,142.43,10.01,16172.54,organic,2021,Buffalo/Rochester
2021-10-24,1.02,239.64,95.21,144.42,0,20287.64,organic,2021,Jacksonville
2021-10-17,1.73,352.57,206.76,145.82,0,3563.55,organic,2021,Syracuse
2021-08-22,1.53,212.29,64.93,147.37,0,13349.64,organic,2021,Jacksonville
2021-11-14,1.7,377.02,229.09,147.93,0,3267.38,organic,2021,Syracuse
2021-10-10,1.32,168.11,19.78,148.32,0,10116.22,organic,2021,Birmingham/Montgomery
2021-10-17,0.98,201.14,52.53,148.61,0,18231.71,organic,2021,Jacksonville
2021-08-01,1.4,193.52,44.74,148.78,0,10601.24,organic,2021,Jacksonville
2021-12-19,1.5,3518.26,3367.88,150.39,0,27979.81,organic,2021,Dallas/Ft. Worth
2021-12-05,1,193.58,42.54,151.03,0,19929.78,organic,2021,Jacksonville
2021-03-21,1.52,335.73,182.38,153.34,0,4774.49,organic,2021,Syracuse
2021-07-18,1.76,396.96,243.3,153.66,0,3920.7,organic,2021,Syracuse
2021-02-28,1.58,406.4,252.1,154.3,0,4278.69,organic,2021,Syracuse
2021-01-10,1.58,452.38,297.97,154.41,0,5139.9,organic,2021,Syracuse
2021-01-17,1.42,6072.96,3869.31,154.78,2048.88,30001.04,organic,2021,Dallas/Ft. Worth
2021-08-08,1.68,1112.35,957.2,155.15,0,12520.15,organic,2021,Buffalo/Rochester
2021-12-19,1.56,193.09,37.56,155.53,0,7695.24,organic,2021,Birmingham/Montgomery
2021-08-22,1.68,381.11,224.93,156.17,0,4276.83,organic,2021,Syracuse
2021-08-29,1.29,234.8,78.28,156.52,0,15880.47,organic,2021,Jacksonville
2021-03-07,1.47,3723.54,3567,156.54,0,3293.85,organic,2021,Houston
2021-04-18,1.48,251.5,93.69,157.82,0,8666.92,organic,2021,Birmingham/Montgomery
2021-04-25,1.76,463.1,304.96,158.15,0,4323.05,organic,2021,Syracuse
2021-09-05,1.56,1227.29,1060.97,158.56,7.76,10778.52,organic,2021,Buffalo/Rochester
2021-05-23,1.71,414.93,255.25,159.68,0,5038.98,organic,2021,Syracuse
2021-09-26,1.67,362.39,199.26,163.13,0,3491.78,organic,2021,Syracuse
2021-06-13,1.52,3093.3,2929.16,164.13,0,32046.03,organic,2021,Dallas/Ft. Worth
2021-06-06,1.52,302.68,138.49,164.19,0,8014.33,organic,2021,Birmingham/Montgomery
2021-07-25,1.38,183.77,18.66,165.11,0,9518.71,organic,2021,Birmingham/Montgomery
2021-09-26,1.43,248.34,82.09,166.25,0,7776.43,organic,2021,Jacksonville
2021-04-04,1.46,213.53,46.86,166.66,0,9613.6,organic,2021,Birmingham/Montgomery
2021-01-24,1.2,230.93,63.5,167.43,0,9993.67,organic,2021,Birmingham/Montgomery
2021-07-25,1.45,200.95,32.35,168.61,0,9924.94,organic,2021,Jacksonville
2021-11-21,1.56,256.28,87.46,168.82,0,7492.49,organic,2021,Birmingham/Montgomery
2021-10-03,1.63,380.92,212.01,168.91,0,2983.85,organic,2021,Syracuse
2021-01-10,1.17,221.64,49.52,172.13,0,10498.7,organic,2021,Birmingham/Montgomery
2021-02-21,1.21,268.48,96.14,172.34,0,10916.35,organic,2021,Birmingham/Montgomery
2021-05-09,1.74,483.69,311.19,172.5,0,5142.46,organic,2021,Syracuse
2021-02-07,1.52,382.95,208.75,174.2,0,4208.58,organic,2021,Syracuse
2021-12-05,1.51,261.64,86.29,175.35,0,7818.06,organic,2021,Birmingham/Montgomery
2021-09-26,1.46,5071.82,4894.88,176.94,0,30456.06,organic,2021,Dallas/Ft. Worth
2021-09-19,1.66,237.55,59.82,177.74,0,13306.2,organic,2021,Jacksonville
2021-06-06,1.47,231.78,53.82,177.96,0,13255.37,organic,2021,Jacksonville
2021-08-15,1.45,229.02,49.43,179.6,0,13380.55,organic,2021,Jacksonville
2021-10-03,1.17,227.5,47.79,179.72,0,13318.46,organic,2021,Jacksonville
2021-12-26,1.47,3845.47,3664.24,181.22,0,27826.82,organic,2021,Dallas/Ft. Worth
2021-06-06,1.46,1314.56,1125.83,182.07,6.66,12180,organic,2021,Buffalo/Rochester
2021-11-28,1.55,261.01,78,183.01,0,6243.71,organic,2021,Birmingham/Montgomery
2021-03-07,1.59,412.6,228.99,183.6,0,4395.92,organic,2021,Syracuse
2021-06-13,1.46,373.48,189.47,184.02,0,9871.79,organic,2021,Birmingham/Montgomery
2021-08-08,1.36,241.41,57.23,184.18,0,12654.85,organic,2021,Jacksonville
2021-10-24,1.58,242.35,57.53,184.82,0,7461.37,organic,2021,Birmingham/Montgomery
2021-04-18,1.65,438.66,252.49,186.17,0,5318.46,organic,2021,Syracuse
2021-01-31,1.22,220.86,33.87,186.98,0,9342.74,organic,2021,Birmingham/Montgomery
2021-05-02,1.42,206.84,18.39,188.45,0,9076.68,organic,2021,Birmingham/Montgomery
2021-08-01,1.64,530.87,342.27,188.6,0,4332.81,organic,2021,Syracuse
2021-04-25,1.7,4892.02,4703.11,188.91,0,3327.84,organic,2021,Houston
2021-08-08,1.41,226.15,37.09,189.06,0,8488.07,organic,2021,Birmingham/Montgomery
2021-03-14,1.58,408.48,217.85,190.63,0,4035.61,organic,2021,Syracuse
2021-08-08,1.6,421.66,229.47,191.03,1.16,3795.14,organic,2021,Syracuse
2021-01-04,1.16,220.71,27.75,192.96,0,9580.48,organic,2021,Birmingham/Montgomery
2021-09-26,1.58,214.99,21.22,193.77,0,8731.21,organic,2021,Birmingham/Montgomery
2021-04-25,1.53,222.69,28.28,194.41,0,8947.88,organic,2021,Birmingham/Montgomery
2021-03-21,1.33,236.91,40,196.91,0,10311.63,organic,2021,Birmingham/Montgomery
2021-01-17,1.15,256.64,59.7,196.94,0,10882.1,organic,2021,Jacksonville
2021-12-12,1.57,267.55,69.03,198.52,0,8118.59,organic,2021,Birmingham/Montgomery
2021-02-21,1.15,242.22,42.19,200.03,0,10576.94,organic,2021,Jacksonville
2021-05-30,1.48,282.55,82.44,200.1,0,9815.83,organic,2021,Birmingham/Montgomery
2021-05-23,1.48,3442.92,3241.97,200.96,0,31830.97,organic,2021,Dallas/Ft. Worth
2021-05-30,1.41,1219.52,1012.74,202.34,4.45,13055.76,organic,2021,Buffalo/Rochester
